type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,barometric_pressure(hPa),name,desc
T,2022-04-01 04:29:36,45.12570881,10.05959976,4,37.330,39.670,11.440,107,22,23,985.4639,,
T,2022-04-01 04:29:37,45.12567042,10.05974653,4,36.330,39.670,11.820,114,22,23,985.4209,,
T,2022-04-01 04:29:38,45.12562562,10.05989020,3,36.330,39.670,12.330,112,21,23,985.4058,,
T,2022-04-01 04:29:39,45.12558212,10.06003378,3,35.331,39.669,12.340,112,22,23,985.3906,,
T,2022-04-01 04:29:40,45.12553585,10.06017996,3,35.331,39.669,12.760,112,22,23,985.3811,,
T,2022-04-01 04:29:41,45.12549121,10.06034316,3,36.331,39.669,13.490,112,22,23,985.3374,,
T,2022-04-01 04:29:42,45.12544432,10.06051004,3,36.331,39.669,14.200,112,21,22,985.3291,,
T,2022-04-01 04:29:43,45.12539750,10.06068380,3,35.332,39.668,14.840,112,21,22,985.2891,,
T,2022-04-01 04:29:44,45.12534503,10.06086116,3,36.332,39.668,15.420,112,22,23,985.1936,,
T,2022-04-01 04:29:45,45.12529189,10.06104556,3,36.332,39.668,15.930,112,22,23,985.0891,,
T,2022-04-01 04:29:46,45.12523578,10.06123256,3,37.332,39.668,16.470,112,22,23,985.1033,,
T,2022-04-01 04:29:47,45.12517882,10.06142601,3,37.333,39.667,16.700,112,22,23,984.9878,,
T,2022-04-01 04:29:48,45.12512086,10.06162550,3,37.333,39.667,17.340,112,22,23,984.9209,,
T,2022-04-01 04:29:49,45.12506231,10.06183388,3,38.333,39.667,17.700,112,22,23,984.8533,,
T,2022-04-01 04:29:50,45.12500037,10.06204460,3,38.334,39.666,18.040,111,22,23,984.8079,,
T,2022-04-01 04:29:51,45.12493851,10.06225959,3,39.334,39.666,17.630,112,22,23,984.7722,,
T,2022-04-01 04:29:52,45.12487783,10.06246562,3,40.334,39.666,17.330,113,22,23,984.6995,,
T,2022-04-01 04:29:53,45.12481961,10.06267224,3,40.335,39.665,17.320,112,22,23,984.6528,,
T,2022-04-01 04:29:54,45.12476190,10.06287374,3,41.335,39.665,17.250,112,22,23,984.5767,,
T,2022-04-01 04:29:55,45.12470227,10.06307540,3,41.335,39.665,17.110,112,22,23,984.5332,,
T,2022-04-01 04:29:56,45.12464556,10.06327624,3,41.336,39.664,16.920,112,22,23,984.5007,,
T,2022-04-01 04:29:57,45.12459368,10.06347145,3,42.336,39.664,16.590,110,22,23,984.4956,,
T,2022-04-01 04:29:58,45.12454251,10.06368041,3,42.336,39.664,17.160,112,22,23,984.4729,,
T,2022-04-01 04:29:59,45.12449217,10.06389415,3,43.337,39.663,17.000,110,22,23,984.4678,,
T,2022-04-01 04:30:00,45.12443727,10.06410244,3,43.337,39.663,17.160,110,22,23,984.4795,,
T,2022-04-01 04:30:01,45.12438912,10.06431081,3,43.337,39.663,17.120,108,22,23,984.4910,,
T,2022-04-01 04:30:02,45.12434407,10.06452296,4,43.337,39.663,17.580,105,22,23,984.5005,,
T,2022-04-01 04:30:03,45.12430061,10.06474047,4,42.338,39.662,18.070,104,22,23,984.5208,,
T,2022-04-01 04:30:04,45.12426113,10.06496259,3,42.338,39.662,18.380,104,21,23,984.5706,,
T,2022-04-01 04:30:05,45.12422538,10.06519728,3,42.338,39.662,18.760,102,22,23,984.6353,,
T,2022-04-01 04:30:06,45.12419638,10.06542888,3,42.338,39.662,18.940,100,22,23,984.7034,,
T,2022-04-01 04:30:07,45.12416759,10.06565795,3,42.338,39.662,19.170,97,22,25,984.7400,,
T,2022-04-01 04:30:08,45.12414868,10.06589944,3,41.338,39.662,19.420,96,22,24,984.8159,,
T,2022-04-01 04:30:09,45.12413221,10.06614796,3,41.339,39.661,19.770,95,22,25,984.8936,,
T,2022-04-01 04:30:10,45.12411910,10.06639288,3,40.339,39.661,20.010,94,21,24,984.9741,,
T,2022-04-01 04:30:11,45.12411050,10.06664593,3,40.339,39.661,20.280,93,21,24,985.0737,,
T,2022-04-01 04:30:12,45.12410028,10.06690535,3,39.339,39.661,20.570,92,21,25,985.0935,,
T,2022-04-01 04:30:13,45.12409357,10.06716594,3,39.339,39.661,20.790,92,22,25,985.1421,,
T,2022-04-01 04:30:14,45.12408641,10.06743274,3,38.339,39.661,21.020,93,21,24,985.2100,,
T,2022-04-01 04:30:15,45.12407652,10.06770507,3,37.339,39.661,21.130,93,22,25,985.2249,,
T,2022-04-01 04:30:16,45.12406772,10.06797329,3,37.339,39.661,21.070,93,22,25,985.2363,,
T,2022-04-01 04:30:17,45.12405690,10.06823899,3,37.339,39.661,21.180,93,22,25,985.2375,,
T,2022-04-01 04:30:18,45.12404425,10.06850822,2,36.339,39.661,21.230,94,22,25,985.2393,,
T,2022-04-01 04:30:19,45.12403083,10.06877560,2,36.339,39.661,21.290,95,22,25,985.2478,,
T,2022-04-01 04:30:20,45.12401516,10.06904558,2,36.339,39.661,21.340,95,22,25,985.2415,,
T,2022-04-01 04:30:21,45.12399613,10.06932026,3,36.339,39.661,21.450,97,22,25,985.2461,,
T,2022-04-01 04:30:22,45.12397040,10.06959133,3,36.339,39.661,21.590,99,22,25,985.2290,,
T,2022-04-01 04:30:23,45.12393528,10.06985871,3,37.340,39.660,21.530,101,21,25,985.2578,,
T,2022-04-01 04:30:24,45.12389752,10.07013020,3,37.340,39.660,21.710,102,22,24,985.2510,,
T,2022-04-01 04:30:25,45.12385519,10.07040261,3,37.340,39.660,21.500,103,22,24,985.2507,,
T,2022-04-01 04:30:26,45.12380846,10.07066916,3,37.340,39.660,21.080,104,22,24,985.2644,,
T,2022-04-01 04:30:27,45.12376173,10.07092246,3,37.341,39.659,20.440,105,22,24,985.2861,,
T,2022-04-01 04:30:28,45.12371601,10.07117383,3,37.341,39.659,19.990,105,22,24,985.3196,,
T,2022-04-01 04:30:29,45.12366953,10.07141976,3,37.341,39.659,19.870,105,21,23,985.3008,,
T,2022-04-01 04:30:30,45.12362096,10.07166493,3,37.341,39.659,19.800,105,22,24,985.3137,,
T,2022-04-01 04:30:31,45.12357666,10.07190943,3,37.342,39.658,19.790,105,22,24,985.3245,,
T,2022-04-01 04:30:32,45.12353366,10.07215234,3,38.342,39.658,19.810,105,22,24,985.2864,,
T,2022-04-01 04:30:33,45.12348987,10.07239491,3,38.342,39.658,19.840,104,22,24,985.3271,,
T,2022-04-01 04:30:34,45.12344385,10.07264066,3,38.342,39.658,19.840,104,21,24,985.3083,,
T,2022-04-01 04:30:35,45.12339762,10.07288483,3,39.343,39.657,19.740,105,21,24,985.3130,,
T,2022-04-01 04:30:36,45.12335198,10.07312438,2,39.343,39.657,19.620,105,22,24,985.3345,,
T,2022-04-01 04:30:37,45.12330517,10.07336461,2,39.343,39.657,19.470,105,22,24,985.3787,,
T,2022-04-01 04:30:38,45.12325844,10.07359838,2,39.343,39.657,19.360,105,22,24,985.4023,,
T,2022-04-01 04:30:39,45.12321289,10.07383064,2,39.344,39.656,19.230,105,22,24,985.3853,,
T,2022-04-01 04:30:40,45.12316557,10.07406509,3,39.344,39.656,19.140,105,22,24,985.3716,,
T,2022-04-01 04:30:41,45.12312031,10.07429626,3,39.344,39.656,19.000,105,22,24,985.3774,,
T,2022-04-01 04:30:42,45.12307488,10.07452768,3,39.344,39.656,18.730,105,22,24,985.3633,,
T,2022-04-01 04:30:43,45.12303138,10.07475693,3,39.345,39.655,18.440,104,22,24,985.4104,,
T,2022-04-01 04:30:44,45.12298917,10.07498307,2,39.345,39.655,18.310,104,22,24,985.4072,,
T,2022-04-01 04:30:45,45.12295053,10.07520511,2,39.345,39.655,18.260,105,22,24,985.4231,,
T,2022-04-01 04:30:46,45.12290632,10.07542698,3,38.345,39.655,18.190,106,22,24,985.4150,,
T,2022-04-01 04:30:47,45.12286487,10.07564818,3,38.346,39.654,17.860,105,22,24,985.4343,,
T,2022-04-01 04:30:48,45.12282439,10.07586569,3,38.346,39.654,17.590,105,22,24,985.4805,,
T,2022-04-01 04:30:49,45.12278352,10.07607792,3,38.346,39.654,17.230,105,22,24,985.4558,,
T,2022-04-01 04:30:50,45.12274396,10.07628260,3,38.346,39.654,16.690,105,22,24,985.4607,,
T,2022-04-01 04:30:51,45.12270633,10.07648536,3,38.346,39.654,16.320,104,22,24,985.5137,,
T,2022-04-01 04:30:52,45.12267037,10.07668007,3,38.347,39.653,15.310,104,22,24,985.5459,,
T,2022-04-01 04:30:53,45.12263990,10.07685743,3,38.347,39.653,14.000,104,22,24,985.5593,,
T,2022-04-01 04:30:54,45.12261035,10.07702080,3,38.347,39.653,12.630,104,22,24,985.5845,,
T,2022-04-01 04:30:55,45.12258056,10.07717259,3,37.347,39.653,11.840,104,22,25,985.5796,,
T,2022-04-01 04:30:56,45.12255554,10.07732539,3,37.347,39.653,12.500,103,22,25,985.5764,,
T,2022-04-01 04:30:57,45.12253043,10.07748717,3,37.347,39.653,13.480,103,22,25,985.5779,,
T,2022-04-01 04:30:58,45.12249703,10.07765832,3,37.348,39.652,14.430,105,22,25,985.5383,,
T,2022-04-01 04:30:59,45.12245927,10.07784164,3,37.348,39.652,15.270,106,22,25,985.5078,,
T,2022-04-01 04:31:00,45.12242193,10.07802553,3,37.348,39.652,15.390,106,22,25,985.5300,,
T,2022-04-01 04:31:01,45.12238786,10.07821589,3,37.348,39.652,15.900,105,22,25,985.5024,,
T,2022-04-01 04:31:02,45.12234850,10.07841093,3,37.349,39.651,16.640,105,22,25,985.4934,,
T,2022-04-01 04:31:03,45.12230496,10.07861746,3,37.349,39.651,17.250,106,22,25,985.4548,,
T,2022-04-01 04:31:04,45.12226318,10.07883162,3,36.349,39.651,17.790,107,22,25,985.4058,,
T,2022-04-01 04:31:05,45.12221904,10.07905265,3,36.349,39.651,18.320,106,22,25,985.4331,,
T,2022-04-01 04:31:06,45.12217286,10.07927997,3,36.350,39.650,18.890,105,22,25,985.4216,,
T,2022-04-01 04:31:07,45.12212747,10.07951860,3,36.350,39.650,19.410,105,22,25,985.4209,,
T,2022-04-01 04:31:08,45.12208414,10.07976050,3,36.350,39.650,19.870,105,22,25,985.4243,,
T,2022-04-01 04:31:09,45.12203967,10.08000752,3,36.350,39.650,20.410,105,22,25,985.4153,,
T,2022-04-01 04:31:10,45.12199039,10.08026216,3,36.351,39.649,20.850,105,22,25,985.3960,,
T,2022-04-01 04:31:11,45.12194282,10.08051890,3,36.351,39.649,21.190,105,22,25,985.3665,,
T,2022-04-01 04:31:12,45.12189249,10.08078100,3,36.351,39.649,21.390,105,22,25,985.3669,,
T,2022-04-01 04:31:13,45.12184400,10.08104679,3,36.351,39.649,21.610,105,22,25,985.3440,,
T,2022-04-01 04:31:14,45.12179459,10.08130822,3,36.352,39.648,21.310,105,22,25,985.3533,,
T,2022-04-01 04:31:15,45.12174333,10.08156890,3,35.352,39.648,21.400,106,22,25,985.3682,,
T,2022-04-01 04:31:16,45.12169212,10.08183352,3,35.352,39.648,21.570,105,21,25,985.3418,,
T,2022-04-01 04:31:17,45.12164011,10.08209813,2,35.353,39.647,21.710,105,21,25,985.3347,,
T,2022-04-01 04:31:18,45.12158847,10.08236392,2,35.353,39.647,21.830,105,22,25,985.3196,,
T,2022-04-01 04:31:19,45.12153579,10.08263164,3,35.353,39.647,21.890,105,22,25,985.3225,,
T,2022-04-01 04:31:20,45.12148265,10.08290707,3,35.353,39.647,22.030,105,22,25,985.3354,,
T,2022-04-01 04:31:21,45.12143303,10.08318149,2,35.354,39.646,22.170,105,22,25,985.3389,,
T,2022-04-01 04:31:22,45.12138274,10.08345592,2,35.354,39.646,22.210,105,22,25,985.3469,,
T,2022-04-01 04:31:23,45.12133144,10.08372934,2,36.354,39.646,22.340,105,21,25,985.3960,,
T,2022-04-01 04:31:24,45.12128006,10.08400602,2,36.355,39.645,22.410,105,21,25,985.3713,,
T,2022-04-01 04:31:25,45.12122768,10.08428564,2,36.355,39.645,22.440,105,21,25,985.3447,,
T,2022-04-01 04:31:26,45.12117558,10.08456015,3,36.355,39.645,22.430,105,21,25,985.3057,,
T,2022-04-01 04:31:27,45.12112248,10.08483809,3,36.356,39.644,22.450,105,21,25,985.2422,,
T,2022-04-01 04:31:28,45.12106947,10.08511889,2,36.356,39.644,22.470,105,22,25,985.2852,,
T,2022-04-01 04:31:29,45.12101716,10.08539541,3,36.356,39.644,22.500,105,22,25,985.3398,,
T,2022-04-01 04:31:30,45.12096415,10.08567000,2,36.357,39.643,22.560,105,22,25,985.2693,,
T,2022-04-01 04:31:31,45.12091101,10.08594610,3,36.357,39.643,22.600,105,21,24,985.2874,,
T,2022-04-01 04:31:32,45.12085686,10.08622304,3,36.357,39.643,22.640,105,21,25,985.2981,,
T,2022-04-01 04:31:33,45.12080313,10.08650207,3,36.357,39.643,22.720,105,21,25,985.3228,,
T,2022-04-01 04:31:34,45.12075016,10.08678161,3,36.358,39.642,22.840,105,22,25,985.3965,,
T,2022-04-01 04:31:35,45.12069735,10.08706525,3,36.358,39.642,22.880,105,22,25,985.3418,,
T,2022-04-01 04:31:36,45.12064245,10.08734831,3,36.358,39.642,22.960,105,22,25,985.3169,,
T,2022-04-01 04:31:37,45.12058893,10.08762935,3,36.359,39.641,23.090,105,22,25,985.4009,,
T,2022-04-01 04:31:38,45.12053579,10.08791182,3,36.359,39.641,23.150,106,22,25,985.3682,,
T,2022-04-01 04:31:39,45.12048014,10.08819622,3,37.359,39.641,23.230,105,22,25,985.3752,,
T,2022-04-01 04:31:40,45.12042750,10.08848489,3,36.360,39.640,23.380,105,22,25,985.3601,,
T,2022-04-01 04:31:41,45.12037498,10.08877197,3,36.360,39.640,23.270,105,22,25,985.3970,,
T,2022-04-01 04:31:42,45.12032247,10.08905662,3,37.360,39.640,23.290,105,22,25,985.4270,,
T,2022-04-01 04:31:43,45.12027038,10.08934052,3,37.361,39.639,23.260,105,21,24,985.4407,,
T,2022-04-01 04:31:44,45.12021330,10.08962173,3,37.361,39.639,23.290,106,22,25,985.4287,,
T,2022-04-01 04:31:45,45.12015705,10.08990646,3,37.361,39.639,23.320,106,22,25,985.4390,,
T,2022-04-01 04:31:46,45.12010316,10.09019488,3,37.362,39.638,23.340,106,22,25,985.4492,,
T,2022-04-01 04:31:47,45.12004641,10.09048347,3,37.362,39.638,23.350,105,22,25,985.4114,,
T,2022-04-01 04:31:48,45.11999193,10.09077106,3,36.362,39.638,23.410,103,22,25,985.3721,,
T,2022-04-01 04:31:49,45.11994059,10.09106275,3,36.363,39.637,23.480,102,21,24,985.3474,,
T,2022-04-01 04:31:50,45.11989520,10.09135494,3,36.363,39.637,23.550,102,22,25,985.3799,,
T,2022-04-01 04:31:51,45.11985082,10.09164873,3,36.363,39.637,23.720,102,22,25,985.3962,,
T,2022-04-01 04:31:52,45.11980640,10.09194536,3,36.363,39.637,23.720,102,22,25,985.4082,,
T,2022-04-01 04:31:53,45.11976365,10.09223630,3,36.364,39.636,23.800,101,22,25,985.4102,,
T,2022-04-01 04:31:54,45.11972166,10.09253159,3,36.364,39.636,23.890,101,22,25,985.4019,,
T,2022-04-01 04:31:55,45.11968105,10.09282068,3,36.364,39.636,23.930,101,22,25,985.3955,,
T,2022-04-01 04:31:56,45.11964366,10.09311405,2,36.364,39.636,23.970,101,21,25,985.4104,,
T,2022-04-01 04:31:57,45.11960389,10.09341077,3,36.365,39.635,24.090,101,22,25,985.4172,,
T,2022-04-01 04:31:58,45.11956043,10.09371034,3,36.365,39.635,24.050,101,22,25,985.4717,,
T,2022-04-01 04:31:59,45.11952221,10.09401175,3,36.365,39.635,23.850,101,22,25,985.4924,,
T,2022-04-01 04:32:00,45.11948252,10.09430721,3,37.365,39.635,23.660,101,21,25,985.4343,,
T,2022-04-01 04:32:01,45.11944212,10.09460066,3,37.366,39.634,23.310,100,21,25,985.3870,,
T,2022-04-01 04:32:02,45.11940327,10.09489303,3,37.366,39.634,23.120,100,21,25,985.5562,,
T,2022-04-01 04:32:03,45.11936429,10.09517977,3,37.366,39.634,22.990,100,21,25,985.5066,,
T,2022-04-01 04:32:04,45.11932783,10.09546517,3,37.366,39.634,22.870,100,22,25,985.4802,,
T,2022-04-01 04:32:05,45.11929234,10.09575561,3,37.367,39.633,22.920,100,22,25,985.4558,,
T,2022-04-01 04:32:06,45.11925814,10.09604386,3,37.367,39.633,22.800,100,21,25,985.4629,,
T,2022-04-01 04:32:07,45.11922210,10.09633027,3,36.367,39.633,22.860,100,22,25,985.4590,,
T,2022-04-01 04:32:08,45.11918614,10.09662045,3,36.367,39.633,22.770,100,22,25,985.4307,,
T,2022-04-01 04:32:09,45.11914754,10.09690728,3,36.367,39.633,22.830,101,21,25,985.4158,,
T,2022-04-01 04:32:10,45.11911011,10.09719344,3,36.368,39.632,22.790,101,21,25,985.4211,,
T,2022-04-01 04:32:11,45.11907302,10.09747918,3,36.368,39.632,22.840,100,22,25,985.4150,,
T,2022-04-01 04:32:12,45.11903794,10.09776575,3,36.368,39.632,22.900,100,22,25,985.4326,,
T,2022-04-01 04:32:13,45.11900475,10.09804890,3,36.368,39.632,22.970,100,22,25,985.4595,,
T,2022-04-01 04:32:14,45.11896699,10.09833229,3,36.369,39.631,23.030,100,22,25,985.4548,,
T,2022-04-01 04:32:15,45.11893162,10.09861752,3,37.369,39.631,23.070,100,22,25,985.4851,,
T,2022-04-01 04:32:16,45.11889285,10.09890829,3,37.369,39.631,23.150,101,21,24,985.4729,,
T,2022-04-01 04:32:17,45.11885384,10.09919537,3,36.369,39.631,23.120,100,21,25,985.4922,,
T,2022-04-01 04:32:18,45.11881616,10.09948421,3,36.369,39.631,23.100,100,21,26,985.4973,,
T,2022-04-01 04:32:19,45.11878276,10.09977414,3,36.370,39.630,23.120,100,21,25,985.5381,,
T,2022-04-01 04:32:20,45.11874449,10.10006248,3,36.370,39.630,23.080,100,22,25,985.5266,,
T,2022-04-01 04:32:21,45.11870757,10.10035191,3,36.370,39.630,23.190,100,22,25,985.5393,,
T,2022-04-01 04:32:22,45.11866922,10.10064662,3,35.370,39.630,23.290,101,22,25,985.5547,,
T,2022-04-01 04:32:23,45.11863075,10.10093856,3,35.371,39.629,23.320,101,22,25,985.5430,,
T,2022-04-01 04:32:24,45.11859308,10.10122991,3,35.371,39.629,23.370,101,22,25,985.5674,,
T,2022-04-01 04:32:25,45.11855263,10.10152076,2,35.371,39.629,23.260,101,22,25,985.5808,,
T,2022-04-01 04:32:26,45.11851366,10.10181363,2,35.371,39.629,23.200,101,22,25,985.5852,,
T,2022-04-01 04:32:27,45.11847422,10.10210272,3,35.372,39.628,23.150,101,21,25,985.5872,,
T,2022-04-01 04:32:28,45.11843642,10.10238946,2,35.372,39.628,23.060,100,22,25,985.5713,,
T,2022-04-01 04:32:29,45.11840058,10.10267504,2,35.372,39.628,22.880,100,22,25,985.5959,,
T,2022-04-01 04:32:30,45.11836852,10.10295868,2,35.372,39.628,22.680,100,22,25,985.5933,,
T,2022-04-01 04:32:31,45.11833726,10.10324140,2,36.372,39.628,22.600,99,22,25,985.5989,,
T,2022-04-01 04:32:32,45.11830247,10.10352588,3,36.373,39.627,22.450,100,22,25,985.6272,,
T,2022-04-01 04:32:33,45.11826413,10.10380601,3,35.373,39.627,22.430,100,22,25,985.6245,,
T,2022-04-01 04:32:34,45.11822545,10.10408278,3,35.373,39.627,22.190,101,22,25,985.6238,,
T,2022-04-01 04:32:35,45.11818991,10.10435569,3,35.373,39.627,21.780,101,22,25,985.6384,,
T,2022-04-01 04:32:36,45.11815160,10.10463171,3,35.374,39.626,21.700,101,22,25,985.6711,,
T,2022-04-01 04:32:37,45.11811853,10.10490445,3,35.374,39.626,21.690,101,22,25,985.6365,,
T,2022-04-01 04:32:38,45.11808153,10.10517645,2,35.374,39.626,21.810,101,22,25,985.6321,,
T,2022-04-01 04:32:39,45.11804557,10.10544802,3,34.374,39.626,21.840,101,22,25,985.6724,,
T,2022-04-01 04:32:40,45.11801141,10.10571850,3,34.374,39.626,21.790,100,22,25,985.6726,,
T,2022-04-01 04:32:41,45.11797952,10.10598974,3,34.375,39.625,21.760,99,22,25,985.6755,,
T,2022-04-01 04:32:42,45.11794708,10.10626526,3,34.375,39.625,21.740,99,21,24,985.6563,,
T,2022-04-01 04:32:43,45.11791301,10.10653851,3,34.375,39.625,21.570,100,22,25,985.6743,,
T,2022-04-01 04:32:44,45.11787852,10.10680773,3,34.375,39.625,21.490,99,22,25,985.6853,,
T,2022-04-01 04:32:45,45.11784633,10.10707755,2,34.376,39.624,21.470,99,22,25,985.6873,,
T,2022-04-01 04:32:46,45.11781800,10.10734602,2,34.376,39.624,21.450,99,22,25,985.7090,,
T,2022-04-01 04:32:47,45.11778875,10.10761390,2,34.376,39.624,21.450,99,22,25,985.6965,,
T,2022-04-01 04:32:48,45.11776226,10.10788070,2,34.376,39.624,21.350,98,22,25,985.7224,,
T,2022-04-01 04:32:49,45.11773846,10.10814607,2,34.376,39.624,21.260,98,22,25,985.7112,,
T,2022-04-01 04:32:50,45.11771662,10.10841446,2,34.376,39.624,21.260,97,22,25,985.6755,,
T,2022-04-01 04:32:51,45.11769713,10.10868385,2,34.377,39.623,21.350,96,22,25,985.7380,,
T,2022-04-01 04:32:52,45.11768129,10.10895442,2,34.377,39.623,21.390,94,22,25,985.6687,,
T,2022-04-01 04:32:53,45.11767253,10.10922876,2,34.377,39.623,21.440,92,22,25,985.6479,,
T,2022-04-01 04:32:54,45.11766423,10.10950075,2,34.377,39.623,21.610,93,22,25,985.6658,,
T,2022-04-01 04:32:55,45.11765372,10.10977987,2,34.377,39.623,21.690,93,22,25,985.6785,,
T,2022-04-01 04:32:56,45.11764399,10.11005589,2,34.377,39.623,21.740,93,22,25,985.7083,,
T,2022-04-01 04:32:57,45.11763364,10.11033249,3,34.377,39.623,21.760,94,22,25,985.6797,,
T,2022-04-01 04:32:58,45.11761939,10.11060650,3,34.377,39.623,21.800,93,22,25,985.6851,,
T,2022-04-01 04:32:59,45.11760971,10.11088385,3,34.377,39.623,21.850,92,22,25,985.6963,,
T,2022-04-01 04:33:00,45.11759995,10.11116289,3,34.377,39.623,21.910,93,22,25,985.7488,,
T,2022-04-01 04:33:01,45.11759253,10.11143991,3,34.377,39.623,21.950,93,22,25,985.7319,,
T,2022-04-01 04:33:02,45.11758146,10.11171953,2,34.377,39.623,21.990,93,22,25,985.7288,,
T,2022-04-01 04:33:03,45.11756948,10.11199580,2,34.377,39.623,22.050,94,22,25,985.7131,,
T,2022-04-01 04:33:04,45.11755833,10.11227273,2,34.378,39.622,22.110,94,22,25,985.7405,,
T,2022-04-01 04:33:05,45.11754446,10.11255696,2,34.378,39.622,22.120,93,22,25,985.7048,,
T,2022-04-01 04:33:06,45.11753335,10.11284078,3,34.378,39.622,22.190,92,22,25,985.7122,,
T,2022-04-01 04:33:07,45.11752430,10.11312484,2,34.378,39.622,22.240,93,22,25,985.7073,,
T,2022-04-01 04:33:08,45.11751529,10.11340781,2,34.378,39.622,22.320,93,22,25,985.6909,,
T,2022-04-01 04:33:09,45.11750259,10.11369020,3,34.378,39.622,22.330,93,22,25,985.6899,,
T,2022-04-01 04:33:10,45.11749094,10.11397158,2,34.378,39.622,22.180,93,22,25,985.6919,,
T,2022-04-01 04:33:11,45.11748101,10.11425162,2,34.378,39.622,21.950,93,22,25,985.7124,,
T,2022-04-01 04:33:12,45.11747019,10.11453325,2,35.378,39.622,21.880,93,22,25,985.7205,,
T,2022-04-01 04:33:13,45.11746336,10.11480818,3,35.378,39.622,21.810,93,22,25,985.6997,,
T,2022-04-01 04:33:14,45.11745645,10.11508545,2,35.378,39.622,21.740,92,22,25,985.7080,,
T,2022-04-01 04:33:15,45.11744752,10.11535811,2,35.378,39.622,21.600,93,22,25,985.6833,,
T,2022-04-01 04:33:16,45.11744061,10.11563036,3,35.378,39.622,21.500,93,22,25,985.6829,,
T,2022-04-01 04:33:17,45.11742967,10.11589715,3,35.378,39.622,21.420,93,22,25,985.6733,,
T,2022-04-01 04:33:18,45.11742011,10.11616747,3,35.379,39.621,21.120,93,22,25,985.7000,,
T,2022-04-01 04:33:19,45.11740917,10.11643670,2,34.379,39.621,20.810,94,22,25,985.7100,,
T,2022-04-01 04:33:20,45.11739677,10.11670341,2,35.379,39.621,20.530,94,22,25,985.7119,,
T,2022-04-01 04:33:21,45.11738332,10.11696568,3,35.379,39.621,20.370,95,22,25,985.7180,,
T,2022-04-01 04:33:22,45.11737204,10.11722267,3,35.379,39.621,20.020,93,21,25,985.7302,,
T,2022-04-01 04:33:23,45.11736311,10.11747521,3,35.379,39.621,19.750,93,21,25,985.7803,,
T,2022-04-01 04:33:24,45.11735503,10.11772726,3,35.379,39.621,19.540,93,21,25,985.7786,,
T,2022-04-01 04:33:25,45.11734786,10.11797318,3,35.379,39.621,19.330,92,22,25,985.7651,,
T,2022-04-01 04:33:26,45.11734308,10.11821684,3,35.379,39.621,19.260,92,22,25,985.7329,,
T,2022-04-01 04:33:27,45.11733650,10.11846201,3,35.379,39.621,19.270,92,22,25,985.7073,,
T,2022-04-01 04:33:28,45.11732720,10.11870970,3,35.379,39.621,19.450,93,22,25,985.7117,,
T,2022-04-01 04:33:29,45.11731676,10.11896099,3,36.379,39.621,19.690,93,22,25,985.7212,,
T,2022-04-01 04:33:30,45.11730687,10.11920784,3,36.379,39.621,19.580,93,21,25,985.8103,,
T,2022-04-01 04:33:31,45.11729698,10.11945125,3,36.379,39.621,19.560,93,22,25,985.7686,,
T,2022-04-01 04:33:32,45.11729204,10.11970287,3,36.380,39.620,19.850,93,22,25,985.7795,,
T,2022-04-01 04:33:33,45.11728152,10.11995500,3,36.380,39.620,19.930,93,22,25,985.7979,,
T,2022-04-01 04:33:34,45.11727117,10.12020679,3,37.380,39.620,20.150,93,22,25,985.7253,,
T,2022-04-01 04:33:35,45.11726148,10.12046428,3,36.380,39.620,20.400,93,22,25,985.7397,,
T,2022-04-01 04:33:36,45.11724946,10.12072354,3,36.380,39.620,20.620,93,22,25,985.7375,,
T,2022-04-01 04:33:37,45.11723764,10.12098706,3,36.380,39.620,20.890,93,21,25,985.7869,,
T,2022-04-01 04:33:38,45.11722414,10.12125679,3,36.380,39.620,21.190,93,21,25,985.7917,,
